"SubID"	"NA_1"	"NA_2"	"NA_3"	"NA_4"	"NA_5"	"NA_6"	"NA_7"	"NA_8"	"NA_9"	"NA_10"	"PA_1"	"PA_2"	"PA_3"	"PA_4"	"PA_5"	"PA_6"	"PA_7"	"PA_8"	"PA_9"	"PA_10"	"Anx_1"	"Anx_2"	"Anx_3"	"Dep_1"	"Dep_2"	"Dep_3"	"Discrim_1"	"Discrim_2"	"Discrim_3"	"Discrim_4"	"Discrim_5"	"Discrim_6"	"Discrim_7"	"DailyNews"	"Survey"	"SWLS_1"	"SWLS_2"	"SWLS_3"	"SWLS_4"	"SWLS_5"	"SWLS_6"	"SelfEsteem"	"MIL_1"	"MIL_2"	"MIL_3"	"MIL_4"	"MIL_5"	"MIL_6"	"MIL_7"	"MIL_8"	"MIL_9"	"MIL_10"	"MIL_11"	"MIL_12"	"MIL_13"	"MIL_14"	"MIL_15"	"MIL_16"	"Suprise_1"	"Suprise_2"	"Suprise_3"	"Surpise_4"	"DMIL_1"	"DMIL_2"	"NN_1"	"NN_2"	"NN_3"	"NN_4"	"NN_5"	"NN_6"	"NP_1"	"NP_2"	"NP_3"	"NP_4"	"NP_5"	"NP_6"	"OP_1"	"OP_2"	"OP_3"	"OP_4"	"OP_5"	"Date"	"Time"	"DayStudy.adj"	"DayWeek"	"NA_agg"	"PA_agg"	"Dep_agg"	"Anx_agg"
"1033"	1	1	3	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	2	0	0	0	0	0	0	2	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 21:38:00	3	"Friday"	1.4	1.2	1.67	1.67
"1060"	2	1	2	1	4	2	3	2	4	4	1	2	1	1	1	2	1	1	1	1	3	4	3	3	3	3	0	0	0	0	0	0	0	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 21:41:00	3	"Friday"	2.5	1.2	3.33	3
"1093"	1	2	3	1	1	1	1	3	1	2	3	2	5	4	5	5	3	3	5	4	3	1	3	2	2	1	0	0	0	0	0	NA	NA	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 21:45:00	3	"Friday"	1.6	3.9	2.33	1.67
"1048"	1	1	1	2	2	1	3	3	2	1	1	1	1	1	1	3	1	2	1	1	1	3	1	1	1	1	3	0	3	5	0	0	1	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 21:47:00	3	"Friday"	1.7	1.3	1.67	1
"1044"	2	2	2	2	1	1	1	1	1	2	1	3	1	1	2	2	1	1	1	1	3	3	1	2	1	2	0	0	0	0	0	0	0	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 22:02:00	3	"Friday"	1.5	1.4	2.33	1.67
"1089"	2	2	3	1	1	1	1	1	1	2	3	3	3	4	4	4	5	4	4	4	4	3	2	1	1	1	0	0	0	5	0	3	7	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 22:03:00	3	"Friday"	1.5	3.8	3	1
"1096"	1	1	2	1	3	1	2	1	1	2	4	1	2	3	3	3	3	3	3	3	1	2	1	1	1	1	0	0	0	1	1	2	1	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 22:10:00	3	"Friday"	1.5	2.8	1.33	1
"1074"	1	1	3	1	1	1	3	1	1	1	1	1	1	3	1	1	1	3	1	1	3	3	1	1	1	1	0	0	0	5	0	0	0	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 22:14:00	3	"Friday"	1.4	1.4	2.33	1
"1062"	1	1	1	1	4	1	1	1	3	3	2	1	2	1	2	3	1	2	3	3	5	3	4	2	2	2	0	0	1	0	3	2	0	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 22:24:00	3	"Friday"	1.7	2	4	2
"1075"	1	1	1	1	1	1	1	1	1	1	4	4	5	5	4	4	4	4	4	4	1	1	3	1	1	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 22:28:00	3	"Friday"	1	4.2	1.67	1
"1070"	3	2	2	1	1	1	3	1	2	1	2	2	1	1	1	2	1	2	1	1	3	2	1	1	3	1	0	0	0	0	0	0	3	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 22:39:00	3	"Friday"	1.7	1.4	2	1.67
"1017"	1	1	1	1	1	3	1	1	1	1	3	4	4	4	4	4	4	3	4	4	1	1	1	1	1	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 22:42:00	3	"Friday"	1.2	3.8	1	1
"1010"	4	4	4	1	3	2	1	1	1	4	3	4	4	4	3	3	3	2	3	3	4	4	2	1	3	1	6	4	7	6	7	6	7	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 22:46:00	3	"Friday"	2.5	3.2	3.33	1.67
"1106"	1	1	1	1	2	1	1	1	1	3	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	3	0	0	0	0	0	0	8	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 22:52:00	3	"Friday"	1.3	1.2	1.33	2
"1009"	2	1	1	1	1	1	4	4	1	2	4	2	3	3	2	3	2	3	2	3	1	2	2	3	3	3	0	0	0	0	0	0	2	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 22:54:00	3	"Friday"	1.8	2.7	1.67	3
"1103"	2	2	1	1	2	1	1	1	1	2	3	2	3	3	3	2	2	2	1	2	1	2	2	1	2	1	0	0	0	0	0	0	0	NA	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 22:59:00	3	"Friday"	1.4	2.3	1.67	1.33
"1007"	1	1	2	1	2	1	1	1	3	1	2	3	3	1	1	3	1	2	1	3	2	2	3	1	2	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 23:12:00	3	"Friday"	1.4	2	2.33	1.33
"1030"	1	3	4	2	1	1	1	1	1	2	3	4	2	4	3	4	4	4	4	2	3	3	2	1	1	1	0	0	0	0	0	0	1	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-30	2020-12-01 23:27:00	3	"Friday"	1.7	3.4	2.67	1
"1107"	1	1	1	2	2	1	2	NA	1	1	3	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	0	0	0	3	0	3	3	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 00:01:00	3	"Friday"	1.33	1.5	1.33	1.33
"1094"	1	3	2	2	2	2	1	1	4	4	1	1	2	1	1	1	1	1	1	2	2	4	2	3	4	4	1	0	2	4	0	5	4	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 00:21:00	3	"Friday"	2.2	1.2	2.67	3.67
"1031"	1	1	1	1	4	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	1	1	1	2	0	0	0	0	0	0	0	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 17:55:00	4	"Saturday"	1.3	1.4	1	1.33
"1037"	1	1	2	1	1	1	1	1	1	1	2	1	3	1	1	1	1	3	1	1	2	2	1	1	1	1	NA	0	0	3	0	3	10	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 17:58:00	4	"Saturday"	1.1	1.5	1.67	1
"1006"	5	3	2	1	2	1	3	3	4	4	1	2	1	2	2	1	2	2	2	1	3	3	5	4	5	3	0	0	0	0	0	4	10	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 17:59:00	4	"Saturday"	2.8	1.6	3.67	4
"1013"	3	3	4	1	3	1	2	2	2	4	3	3	3	3	3	2	3	4	3	2	4	4	2	2	2	2	0	0	0	0	0	0	10	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:00:00	4	"Saturday"	2.5	2.9	3.33	2
"1045"	5	4	2	3	1	1	2	3	2	3	3	3	4	3	4	5	4	3	3	4	3	4	3	3	2	2	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:00:00	4	"Saturday"	2.6	3.6	3.33	2.33
"1015"	3	3	1	3	2	1	1	3	4	2	1	1	1	1	1	1	1	2	1	1	3	4	3	2	4	3	2	0	0	0	0	0	8	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:00:00	4	"Saturday"	2.3	1.1	3.33	3
"1089"	1	1	2	1	2	1	1	1	1	1	3	2	3	2	2	3	3	3	3	3	3	4	2	1	2	1	0	0	0	0	0	0	2	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:01:00	4	"Saturday"	1.2	2.7	3	1.33
"1029"	1	1	1	1	1	1	1	1	2	1	4	4	4	4	4	4	4	4	4	4	1	2	1	1	1	1	0	0	0	0	0	0	3	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:01:00	4	"Saturday"	1.1	4	1.33	1
"1018"	2	2	2	2	2	3	1	1	3	2	4	4	5	5	4	4	4	5	4	4	2	2	2	2	2	2	0	0	0	0	0	0	0	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:01:00	4	"Saturday"	2	4.3	2	2
"1095"	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	3	2	2	1	2	1	2	1	1	1	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:02:00	4	"Saturday"	1.1	1.7	1.33	1
"1063"	1	1	1	1	1	1	1	1	1	1	4	3	3	4	3	3	4	3	1	3	1	1	1	1	1	1	0	0	0	0	0	0	0	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:03:00	4	"Saturday"	1	3.1	1	1
"1055"	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	3	3	1	3	1	1	2	1	1	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:03:00	4	"Saturday"	1	2	1.33	1
"1076"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:03:00	4	"Saturday"	1	1	1	1
"1044"	1	1	1	1	1	1	1	1	1	1	3	3	4	3	3	3	2	3	3	2	1	1	2	1	1	1	0	0	0	1	0	1	1	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:04:00	4	"Saturday"	1	2.9	1.33	1
"1040"	1	2	2	1	1	1	1	4	1	2	4	2	4	4	4	4	4	4	3	4	1	2	1	1	2	1	2	2	1	0	0	1	1	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:04:00	4	"Saturday"	1.6	3.7	1.33	1.33
"1088"	3	4	4	1	3	3	1	3	2	3	2	3	3	2	1	1	1	3	1	2	4	4	3	1	1	3	0	0	0	4	5	6	8	3	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:04:00	4	"Saturday"	2.7	1.9	3.67	1.67
"1012"	1	1	1	1	1	1	1	1	1	1	3	3	3	4	4	4	4	4	3	3	1	1	1	1	1	2	0	0	0	1	0	1	2	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:05:00	4	"Saturday"	1	3.5	1	1.33
"1048"	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	2	2	1	1	1	1	0	0	0	5	0	0	0	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:06:00	4	"Saturday"	1.3	1.3	1.67	1
"1109"	1	1	2	2	1	1	1	1	1	1	4	3	4	4	4	4	4	4	4	4	1	2	1	1	1	1	0	0	0	0	0	0	2	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:12:00	4	"Saturday"	1.2	3.9	1.33	1
"1003"	1	1	1	1	2	1	1	1	1	1	3	3	3	3	3	3	3	3	2	2	1	1	1	1	1	2	0	0	0	0	0	0	1	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:13:00	4	"Saturday"	1.1	2.8	1	1.33
"1032"	1	1	1	1	1	2	1	1	1	2	3	3	3	4	4	5	3	4	5	5	1	1	3	1	1	2	0	0	0	0	0	0	1	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:13:00	4	"Saturday"	1.2	3.9	1.67	1.33
"1110"	1	1	1	1	3	1	1	1	1	1	4	2	3	3	4	4	4	4	4	3	2	1	2	1	1	1	0	0	0	2	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:14:00	4	"Saturday"	1.2	3.5	1.67	1
"1074"	1	1	1	1	1	1	1	1	1	1	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	2	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:15:00	4	"Saturday"	1	1.8	1	1
"1054"	2	3	3	1	4	3	1	1	4	4	4	4	4	2	2	1	1	3	1	3	3	4	2	1	2	1	0	0	0	0	0	0	3	3	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:16:00	4	"Saturday"	2.6	2.5	3	1.33
"1019"	1	1	2	2	1	1	2	1	1	1	3	1	4	4	3	3	2	4	3	1	1	1	2	2	1	1	0	0	1	0	2	0	5	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:16:00	4	"Saturday"	1.3	2.8	1.33	1.33
"1020"	1	1	1	1	1	1	1	1	1	1	5	1	3	2	2	3	3	2	3	4	1	2	1	1	1	1	0	0	0	0	0	0	10	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:16:00	4	"Saturday"	1	2.8	1.33	1
"1010"	4	4	4	1	3	3	1	1	4	3	3	4	4	3	3	3	3	3	3	3	3	4	3	1	3	2	6	4	6	6	5	6	8	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:17:00	4	"Saturday"	2.8	3.2	3.33	2
"1005"	3	3	3	3	1	1	3	3	1	3	3	4	5	5	5	5	5	5	3	5	4	3	4	1	1	3	0	0	0	0	0	0	10	4	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:18:00	4	"Saturday"	2.4	4.5	3.67	1.67
"1082"	3	3	4	2	3	1	3	3	2	1	1	1	1	2	1	1	1	1	1	1	4	3	1	2	3	1	0	0	0	0	0	0	2	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:19:00	4	"Saturday"	2.5	1.1	2.67	2
"1097"	1	1	1	1	1	1	1	1	1	1	5	5	5	1	5	5	5	5	5	5	1	1	4	1	1	1	0	0	0	0	0	0	0	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:22:00	4	"Saturday"	1	4.6	2	1
"1014"	1	1	1	1	1	1	1	1	1	1	2	3	3	3	3	2	3	3	3	3	1	1	2	1	1	1	0	NA	0	3	0	3	2	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-10-31	2020-12-01 18:27:00	4	"Saturday"	1	2.8	1.33	1
